index	dtw_type	subject_1	subject_2	condition_1	condition_2	obstacles_1	obstacles_2	dtw_distance	distance_matrix_key
1614	between	47	57	h	h	0	0	127.86831424411295	s47-s57_ch-ch_o0-o0
1615	between	47	57	h	h	1	1	131.03240559372264	s47-s57_ch-ch_o1-o1
1616	between	47	57	k	k	0	0	122.0759830731967	s47-s57_ck-ck_o0-o0
1617	between	47	57	k	k	1	1	165.35799310835154	s47-s57_ck-ck_o1-o1
1618	between	47	57	s	s	0	0	138.5326933952259	s47-s57_cs-cs_o0-o0
1619	between	47	57	s	s	1	1	131.09946996841722	s47-s57_cs-cs_o1-o1
1620	between	47	58	h	h	0	0	109.29786167673372	s47-s58_ch-ch_o0-o0
1621	between	47	58	h	h	1	1	128.8083787938122	s47-s58_ch-ch_o1-o1
1622	between	47	58	k	k	0	0	121.04038899013338	s47-s58_ck-ck_o0-o0
1623	between	47	58	k	k	1	1	122.38279052236267	s47-s58_ck-ck_o1-o1
1624	between	47	58	s	s	0	0	164.94492523860328	s47-s58_cs-cs_o0-o0
1625	between	47	58	s	s	1	1	161.0186970627643	s47-s58_cs-cs_o1-o1
1626	between	47	59	h	h	0	0	100.15756154661894	s47-s59_ch-ch_o0-o0
1627	between	47	59	h	h	1	1	104.42685935869311	s47-s59_ch-ch_o1-o1
1628	between	47	59	k	k	0	0	126.36341315553871	s47-s59_ck-ck_o0-o0
1629	between	47	59	k	k	1	1	114.25582320918045	s47-s59_ck-ck_o1-o1
1630	between	47	59	s	s	0	0	103.05214528865744	s47-s59_cs-cs_o0-o0
1631	between	47	59	s	s	1	1	112.76398975535893	s47-s59_cs-cs_o1-o1
1632	between	47	60	h	h	0	0	126.14260697787807	s47-s60_ch-ch_o0-o0
1633	between	47	60	h	h	1	1	119.58130256264653	s47-s60_ch-ch_o1-o1
1634	between	47	60	k	k	0	0	138.63112311121196	s47-s60_ck-ck_o0-o0
1636	between	47	60	s	s	0	0	123.28807520776745	s47-s60_cs-cs_o0-o0
1637	between	47	60	s	s	1	1	147.07283290349676	s47-s60_cs-cs_o1-o1
1638	between	47	61	h	h	0	0	110.88314706128126	s47-s61_ch-ch_o0-o0
1639	between	47	61	h	h	1	1	132.03279181229303	s47-s61_ch-ch_o1-o1
1640	between	47	61	k	k	0	0	127.02277178900857	s47-s61_ck-ck_o0-o0
1641	between	47	61	k	k	1	1	150.61552195615474	s47-s61_ck-ck_o1-o1
1642	between	47	61	s	s	0	0	135.73335093621756	s47-s61_cs-cs_o0-o0
1643	between	47	61	s	s	1	1	146.93580819120533	s47-s61_cs-cs_o1-o1
1644	between	47	65	h	h	0	0	130.23616782295818	s47-s65_ch-ch_o0-o0
1645	between	47	65	h	h	1	1	135.72845162536117	s47-s65_ch-ch_o1-o1
1646	between	47	65	k	k	0	0	144.50165630439	s47-s65_ck-ck_o0-o0
1647	between	47	65	k	k	1	1	135.48829812755952	s47-s65_ck-ck_o1-o1
1648	between	47	65	s	s	0	0	162.80296789756972	s47-s65_cs-cs_o0-o0
1649	between	47	65	s	s	1	1	150.95760627168377	s47-s65_cs-cs_o1-o1
1650	between	47	67	h	h	0	0	93.51475612552882	s47-s67_ch-ch_o0-o0
1651	between	47	67	h	h	1	1	89.34380128688015	s47-s67_ch-ch_o1-o1
1652	between	47	67	k	k	0	0	109.19985172070707	s47-s67_ck-ck_o0-o0
1653	between	47	67	k	k	1	1	98.51617117945044	s47-s67_ck-ck_o1-o1
1654	between	47	67	s	s	0	0	117.36936202527785	s47-s67_cs-cs_o0-o0
1655	between	47	67	s	s	1	1	116.38651538848465	s47-s67_cs-cs_o1-o1
1656	between	47	74	h	h	0	0	120.15448800279476	s47-s74_ch-ch_o0-o0
1657	between	47	74	h	h	1	1	128.70466549481236	s47-s74_ch-ch_o1-o1
1658	between	47	74	k	k	0	0	146.51860717342336	s47-s74_ck-ck_o0-o0
1660	between	47	74	s	s	0	0	190.17983669427426	s47-s74_cs-cs_o0-o0
1661	between	47	74	s	s	1	1	172.38586358246167	s47-s74_cs-cs_o1-o1
1662	between	47	76	h	h	0	0	163.28560273832244	s47-s76_ch-ch_o0-o0
1663	between	47	76	h	h	1	1	95.22195728658464	s47-s76_ch-ch_o1-o1
1664	between	47	76	k	k	0	0	127.61200020693414	s47-s76_ck-ck_o0-o0
1666	between	47	76	s	s	0	0	127.1680276229842	s47-s76_cs-cs_o0-o0
1667	between	47	76	s	s	1	1	153.38735743174917	s47-s76_cs-cs_o1-o1
1668	between	47	79	h	h	0	0	122.05499118873178	s47-s79_ch-ch_o0-o0
1669	between	47	79	h	h	1	1	122.94925865508745	s47-s79_ch-ch_o1-o1
1670	between	47	79	k	k	0	0	131.13053884015173	s47-s79_ck-ck_o0-o0
1671	between	47	79	k	k	1	1	133.32609360800603	s47-s79_ck-ck_o1-o1
1672	between	47	79	s	s	0	0	149.73725698156088	s47-s79_cs-cs_o0-o0
1673	between	47	79	s	s	1	1	112.47919076873586	s47-s79_cs-cs_o1-o1
1674	between	47	80	h	h	0	0	137.8356910412934	s47-s80_ch-ch_o0-o0
1675	between	47	80	h	h	1	1	129.19188369057989	s47-s80_ch-ch_o1-o1
1676	between	47	80	k	k	0	0	156.29024046891016	s47-s80_ck-ck_o0-o0
1677	between	47	80	k	k	1	1	172.38144778227843	s47-s80_ck-ck_o1-o1
1678	between	47	80	s	s	0	0	137.90280293080448	s47-s80_cs-cs_o0-o0
1679	between	47	80	s	s	1	1	148.8055651625729	s47-s80_cs-cs_o1-o1
1680	between	47	81	h	h	0	0	102.51321454613064	s47-s81_ch-ch_o0-o0
1681	between	47	81	h	h	1	1	91.58825341914037	s47-s81_ch-ch_o1-o1
1682	between	47	81	k	k	0	0	119.02495164540322	s47-s81_ck-ck_o0-o0
1683	between	47	81	k	k	1	1	146.95685008339933	s47-s81_ck-ck_o1-o1
1684	between	47	81	s	s	0	0	182.05529765330587	s47-s81_cs-cs_o0-o0
1685	between	47	81	s	s	1	1	197.14611511485916	s47-s81_cs-cs_o1-o1
1686	between	47	87	h	h	0	0	107.51505441418733	s47-s87_ch-ch_o0-o0
1687	between	47	87	h	h	1	1	92.44690021330878	s47-s87_ch-ch_o1-o1
1688	between	47	87	k	k	0	0	111.49353905549468	s47-s87_ck-ck_o0-o0
1689	between	47	87	k	k	1	1	109.81470227205904	s47-s87_ck-ck_o1-o1
1690	between	47	87	s	s	0	0	154.87404560364814	s47-s87_cs-cs_o0-o0
1691	between	47	87	s	s	1	1	188.6114717309497	s47-s87_cs-cs_o1-o1
1692	between	47	88	h	h	0	0	155.0416605711441	s47-s88_ch-ch_o0-o0
1693	between	47	88	h	h	1	1	155.80099928445023	s47-s88_ch-ch_o1-o1
1694	between	47	88	k	k	0	0	185.71262463396036	s47-s88_ck-ck_o0-o0
1695	between	47	88	k	k	1	1	175.05267348283013	s47-s88_ck-ck_o1-o1
1696	between	47	88	s	s	0	0	217.72233357109604	s47-s88_cs-cs_o0-o0
1697	between	47	88	s	s	1	1	203.47500254514458	s47-s88_cs-cs_o1-o1
1698	between	47	89	h	h	0	0	93.97080552102697	s47-s89_ch-ch_o0-o0
1699	between	47	89	h	h	1	1	111.37926526655632	s47-s89_ch-ch_o1-o1
1700	between	47	89	k	k	0	0	103.39871925367525	s47-s89_ck-ck_o0-o0
1701	between	47	89	k	k	1	1	97.98836866751101	s47-s89_ck-ck_o1-o1
1702	between	47	89	s	s	0	0	119.34311340838686	s47-s89_cs-cs_o0-o0
1703	between	47	89	s	s	1	1	91.46936022013712	s47-s89_cs-cs_o1-o1
1704	between	47	90	h	h	0	0	115.47650734120411	s47-s90_ch-ch_o0-o0
1705	between	47	90	h	h	1	1	111.86366102297046	s47-s90_ch-ch_o1-o1
1706	between	47	90	k	k	0	0	124.32586160984583	s47-s90_ck-ck_o0-o0
1707	between	47	90	k	k	1	1	150.27080486003857	s47-s90_ck-ck_o1-o1
1708	between	47	90	s	s	0	0	110.62026929634426	s47-s90_cs-cs_o0-o0
1709	between	47	90	s	s	1	1	149.87294038619962	s47-s90_cs-cs_o1-o1
1710	between	47	91	h	h	0	0	122.09109627063697	s47-s91_ch-ch_o0-o0
1711	between	47	91	h	h	1	1	110.24185724334633	s47-s91_ch-ch_o1-o1
1712	between	47	91	k	k	0	0	122.84878131733	s47-s91_ck-ck_o0-o0
1713	between	47	91	k	k	1	1	139.6723184979087	s47-s91_ck-ck_o1-o1
1714	between	47	91	s	s	0	0	213.64367097285393	s47-s91_cs-cs_o0-o0
1715	between	47	91	s	s	1	1	232.8710381982585	s47-s91_cs-cs_o1-o1
1716	between	47	92	h	h	0	0	109.57579964350704	s47-s92_ch-ch_o0-o0
1718	between	47	92	k	k	0	0	116.18442788209258	s47-s92_ck-ck_o0-o0
1719	between	47	92	k	k	1	1	115.32517583920374	s47-s92_ck-ck_o1-o1
1720	between	47	92	s	s	0	0	221.32847107631412	s47-s92_cs-cs_o0-o0
1721	between	47	92	s	s	1	1	115.46566305726054	s47-s92_cs-cs_o1-o1
1722	between	47	94	h	h	0	0	115.39204251437576	s47-s94_ch-ch_o0-o0
1723	between	47	94	h	h	1	1	133.6811691030629	s47-s94_ch-ch_o1-o1
1724	between	47	94	k	k	0	0	133.01762515699917	s47-s94_ck-ck_o0-o0
1725	between	47	94	k	k	1	1	124.28552769844667	s47-s94_ck-ck_o1-o1
1726	between	47	94	s	s	0	0	286.76072957603526	s47-s94_cs-cs_o0-o0
1727	between	47	94	s	s	1	1	220.24158094304696	s47-s94_cs-cs_o1-o1
1728	between	47	95	h	h	0	0	85.06757807841697	s47-s95_ch-ch_o0-o0
1729	between	47	95	h	h	1	1	91.23447284625342	s47-s95_ch-ch_o1-o1
1730	between	47	95	k	k	0	0	93.33545240808144	s47-s95_ck-ck_o0-o0
1731	between	47	95	k	k	1	1	98.23108115592274	s47-s95_ck-ck_o1-o1
1732	between	47	95	s	s	0	0	114.91920496610415	s47-s95_cs-cs_o0-o0
1733	between	47	95	s	s	1	1	115.55868887103757	s47-s95_cs-cs_o1-o1
1734	between	47	97	h	h	0	0	102.62777772192385	s47-s97_ch-ch_o0-o0
1735	between	47	97	h	h	1	1	127.12607075852716	s47-s97_ch-ch_o1-o1
1736	between	47	97	k	k	0	0	122.38528397876199	s47-s97_ck-ck_o0-o0
1737	between	47	97	k	k	1	1	136.35564858142217	s47-s97_ck-ck_o1-o1
1738	between	47	97	s	s	0	0	112.26854726506333	s47-s97_cs-cs_o0-o0
1739	between	47	97	s	s	1	1	108.78677073254636	s47-s97_cs-cs_o1-o1
1740	between	47	99	h	h	0	0	102.68092034779994	s47-s99_ch-ch_o0-o0
1741	between	47	99	h	h	1	1	96.07373114591384	s47-s99_ch-ch_o1-o1
1742	between	47	99	k	k	0	0	104.89200429252227	s47-s99_ck-ck_o0-o0
1743	between	47	99	k	k	1	1	156.29003115167478	s47-s99_ck-ck_o1-o1
1744	between	47	99	s	s	0	0	128.46141371934056	s47-s99_cs-cs_o0-o0
1745	between	47	99	s	s	1	1	109.07997380236762	s47-s99_cs-cs_o1-o1
1746	between	53	57	h	h	0	0	99.8652915504895	s53-s57_ch-ch_o0-o0
1747	between	53	57	h	h	1	1	122.59330007941877	s53-s57_ch-ch_o1-o1
1748	between	53	57	k	k	0	0	120.18708888091888	s53-s57_ck-ck_o0-o0
1749	between	53	57	k	k	1	1	136.15995448266816	s53-s57_ck-ck_o1-o1
1750	between	53	57	s	s	0	0	138.47179028459215	s53-s57_cs-cs_o0-o0
1751	between	53	57	s	s	1	1	126.99110229244806	s53-s57_cs-cs_o1-o1
1752	between	53	58	h	h	0	0	98.57701713861991	s53-s58_ch-ch_o0-o0
1753	between	53	58	h	h	1	1	112.17229562024241	s53-s58_ch-ch_o1-o1
1754	between	53	58	k	k	0	0	105.203864797241	s53-s58_ck-ck_o0-o0
1755	between	53	58	k	k	1	1	116.8142639160103	s53-s58_ck-ck_o1-o1
1756	between	53	58	s	s	0	0	177.42573462247353	s53-s58_cs-cs_o0-o0
1757	between	53	58	s	s	1	1	153.54661952038782	s53-s58_cs-cs_o1-o1
1758	between	53	59	h	h	0	0	89.91156256742374	s53-s59_ch-ch_o0-o0
1759	between	53	59	h	h	1	1	96.37937782260475	s53-s59_ch-ch_o1-o1
1760	between	53	59	k	k	0	0	118.3184231467624	s53-s59_ck-ck_o0-o0
1761	between	53	59	k	k	1	1	121.58839055317223	s53-s59_ck-ck_o1-o1
1762	between	53	59	s	s	0	0	106.63734672063494	s53-s59_cs-cs_o0-o0
1763	between	53	59	s	s	1	1	124.19060004049058	s53-s59_cs-cs_o1-o1
1764	between	53	60	h	h	0	0	101.28779804741681	s53-s60_ch-ch_o0-o0
1765	between	53	60	h	h	1	1	102.46147427594346	s53-s60_ch-ch_o1-o1
1766	between	53	60	k	k	0	0	144.83353901856321	s53-s60_ck-ck_o0-o0
1768	between	53	60	s	s	0	0	118.47586417258917	s53-s60_cs-cs_o0-o0
1769	between	53	60	s	s	1	1	135.35430665175488	s53-s60_cs-cs_o1-o1
1770	between	53	61	h	h	0	0	91.70618446542161	s53-s61_ch-ch_o0-o0
1771	between	53	61	h	h	1	1	96.60961530679693	s53-s61_ch-ch_o1-o1
1772	between	53	61	k	k	0	0	113.95902436750198	s53-s61_ck-ck_o0-o0
1773	between	53	61	k	k	1	1	125.71841554492194	s53-s61_ck-ck_o1-o1
1774	between	53	61	s	s	0	0	119.59255712114096	s53-s61_cs-cs_o0-o0
1775	between	53	61	s	s	1	1	137.87616571857347	s53-s61_cs-cs_o1-o1
1776	between	53	65	h	h	0	0	93.99229961525144	s53-s65_ch-ch_o0-o0
1777	between	53	65	h	h	1	1	87.7905577123103	s53-s65_ch-ch_o1-o1
1778	between	53	65	k	k	0	0	116.87463515399568	s53-s65_ck-ck_o0-o0
1779	between	53	65	k	k	1	1	120.133419346668	s53-s65_ck-ck_o1-o1
1780	between	53	65	s	s	0	0	119.02266566994578	s53-s65_cs-cs_o0-o0
1781	between	53	65	s	s	1	1	136.21270846620283	s53-s65_cs-cs_o1-o1
1782	between	53	67	h	h	0	0	98.27092144414465	s53-s67_ch-ch_o0-o0
1783	between	53	67	h	h	1	1	110.03695834125386	s53-s67_ch-ch_o1-o1
1784	between	53	67	k	k	0	0	117.82781671614833	s53-s67_ck-ck_o0-o0
1785	between	53	67	k	k	1	1	102.94948557166512	s53-s67_ck-ck_o1-o1
1786	between	53	67	s	s	0	0	165.60836419451212	s53-s67_cs-cs_o0-o0
1787	between	53	67	s	s	1	1	128.56882064585244	s53-s67_cs-cs_o1-o1
1788	between	53	74	h	h	0	0	100.37882446276643	s53-s74_ch-ch_o0-o0
1789	between	53	74	h	h	1	1	115.67615992062223	s53-s74_ch-ch_o1-o1
1790	between	53	74	k	k	0	0	100.75321269360668	s53-s74_ck-ck_o0-o0
1792	between	53	74	s	s	0	0	176.14465461364094	s53-s74_cs-cs_o0-o0
1793	between	53	74	s	s	1	1	151.99728753050616	s53-s74_cs-cs_o1-o1
1794	between	53	76	h	h	0	0	155.29999437686718	s53-s76_ch-ch_o0-o0
1795	between	53	76	h	h	1	1	96.93238100903667	s53-s76_ch-ch_o1-o1
1796	between	53	76	k	k	0	0	117.45759321062921	s53-s76_ck-ck_o0-o0
1798	between	53	76	s	s	0	0	144.55855355120468	s53-s76_cs-cs_o0-o0
1799	between	53	76	s	s	1	1	157.98934703375315	s53-s76_cs-cs_o1-o1
1800	between	53	79	h	h	0	0	107.20147538820575	s53-s79_ch-ch_o0-o0
1801	between	53	79	h	h	1	1	115.70052614557358	s53-s79_ch-ch_o1-o1
1802	between	53	79	k	k	0	0	128.36953144143268	s53-s79_ck-ck_o0-o0
1803	between	53	79	k	k	1	1	128.33720800224822	s53-s79_ck-ck_o1-o1
1804	between	53	79	s	s	0	0	138.38057889126927	s53-s79_cs-cs_o0-o0
1805	between	53	79	s	s	1	1	115.19224966920423	s53-s79_cs-cs_o1-o1
1806	between	53	80	h	h	0	0	140.86188042073283	s53-s80_ch-ch_o0-o0
1807	between	53	80	h	h	1	1	137.3326753884639	s53-s80_ch-ch_o1-o1
1808	between	53	80	k	k	0	0	158.83802024077596	s53-s80_ck-ck_o0-o0
1809	between	53	80	k	k	1	1	174.86687827501248	s53-s80_ck-ck_o1-o1
1810	between	53	80	s	s	0	0	157.83977240934925	s53-s80_cs-cs_o0-o0
1811	between	53	80	s	s	1	1	153.59542193495543	s53-s80_cs-cs_o1-o1
1812	between	53	81	h	h	0	0	101.6781697869463	s53-s81_ch-ch_o0-o0
1813	between	53	81	h	h	1	1	126.61010020365694	s53-s81_ch-ch_o1-o1
1814	between	53	81	k	k	0	0	126.97214425394833	s53-s81_ck-ck_o0-o0
1815	between	53	81	k	k	1	1	126.09386265389541	s53-s81_ck-ck_o1-o1
1816	between	53	81	s	s	0	0	165.2487874996119	s53-s81_cs-cs_o0-o0
1817	between	53	81	s	s	1	1	188.68787222795294	s53-s81_cs-cs_o1-o1
1818	between	53	87	h	h	0	0	105.89464923452668	s53-s87_ch-ch_o0-o0
1819	between	53	87	h	h	1	1	95.8273644819183	s53-s87_ch-ch_o1-o1
1820	between	53	87	k	k	0	0	124.11637566002949	s53-s87_ck-ck_o0-o0
1821	between	53	87	k	k	1	1	102.76297604636977	s53-s87_ck-ck_o1-o1
1822	between	53	87	s	s	0	0	154.22345456713336	s53-s87_cs-cs_o0-o0
1823	between	53	87	s	s	1	1	189.54742448382515	s53-s87_cs-cs_o1-o1
1824	between	53	88	h	h	0	0	127.59934826963215	s53-s88_ch-ch_o0-o0
1825	between	53	88	h	h	1	1	138.67365426051498	s53-s88_ch-ch_o1-o1
1826	between	53	88	k	k	0	0	175.3566000051963	s53-s88_ck-ck_o0-o0
1827	between	53	88	k	k	1	1	176.7142650405752	s53-s88_ck-ck_o1-o1
1828	between	53	88	s	s	0	0	225.8146071893739	s53-s88_cs-cs_o0-o0
1829	between	53	88	s	s	1	1	202.81369272796468	s53-s88_cs-cs_o1-o1
1830	between	53	89	h	h	0	0	77.22831928015988	s53-s89_ch-ch_o0-o0
1831	between	53	89	h	h	1	1	102.80287232651294	s53-s89_ch-ch_o1-o1
1832	between	53	89	k	k	0	0	103.24342770805025	s53-s89_ck-ck_o0-o0
1833	between	53	89	k	k	1	1	93.23850651989616	s53-s89_ck-ck_o1-o1
1834	between	53	89	s	s	0	0	141.31704923376284	s53-s89_cs-cs_o0-o0
1835	between	53	89	s	s	1	1	115.24079558931216	s53-s89_cs-cs_o1-o1
1836	between	53	90	h	h	0	0	118.4481835514298	s53-s90_ch-ch_o0-o0
1837	between	53	90	h	h	1	1	109.88857704644055	s53-s90_ch-ch_o1-o1
1838	between	53	90	k	k	0	0	133.9895292482559	s53-s90_ck-ck_o0-o0
1839	between	53	90	k	k	1	1	162.86976066355678	s53-s90_ck-ck_o1-o1
1840	between	53	90	s	s	0	0	141.80270298379872	s53-s90_cs-cs_o0-o0
1841	between	53	90	s	s	1	1	183.4562087151649	s53-s90_cs-cs_o1-o1
1842	between	53	91	h	h	0	0	94.35901609499169	s53-s91_ch-ch_o0-o0
1843	between	53	91	h	h	1	1	90.68382507128788	s53-s91_ch-ch_o1-o1
1844	between	53	91	k	k	0	0	115.15380185932774	s53-s91_ck-ck_o0-o0
1845	between	53	91	k	k	1	1	125.38021375671855	s53-s91_ck-ck_o1-o1
1846	between	53	91	s	s	0	0	204.5353602796596	s53-s91_cs-cs_o0-o0
1847	between	53	91	s	s	1	1	204.09379582822004	s53-s91_cs-cs_o1-o1
1848	between	53	92	h	h	0	0	116.88013694670282	s53-s92_ch-ch_o0-o0
1850	between	53	92	k	k	0	0	127.83433468836573	s53-s92_ck-ck_o0-o0
1851	between	53	92	k	k	1	1	112.20198170731625	s53-s92_ck-ck_o1-o1
1852	between	53	92	s	s	0	0	241.89106249745535	s53-s92_cs-cs_o0-o0
1853	between	53	92	s	s	1	1	131.96118535487187	s53-s92_cs-cs_o1-o1
1854	between	53	94	h	h	0	0	104.52492314508285	s53-s94_ch-ch_o0-o0
1855	between	53	94	h	h	1	1	115.08437539785224	s53-s94_ch-ch_o1-o1
1856	between	53	94	k	k	0	0	131.77806851642939	s53-s94_ck-ck_o0-o0
1857	between	53	94	k	k	1	1	128.10321700997702	s53-s94_ck-ck_o1-o1
1858	between	53	94	s	s	0	0	280.38168799206625	s53-s94_cs-cs_o0-o0
1859	between	53	94	s	s	1	1	189.56435975365736	s53-s94_cs-cs_o1-o1
1860	between	53	95	h	h	0	0	79.28894997543283	s53-s95_ch-ch_o0-o0
1861	between	53	95	h	h	1	1	87.33856425246711	s53-s95_ch-ch_o1-o1
1862	between	53	95	k	k	0	0	83.55190578144713	s53-s95_ck-ck_o0-o0
1863	between	53	95	k	k	1	1	74.87068437372061	s53-s95_ck-ck_o1-o1
1864	between	53	95	s	s	0	0	118.40802110757423	s53-s95_cs-cs_o0-o0
1865	between	53	95	s	s	1	1	120.0761190546325	s53-s95_cs-cs_o1-o1
1866	between	53	97	h	h	0	0	106.50534585033452	s53-s97_ch-ch_o0-o0
1867	between	53	97	h	h	1	1	126.71918326530184	s53-s97_ch-ch_o1-o1
1868	between	53	97	k	k	0	0	130.9148809666375	s53-s97_ck-ck_o0-o0
1869	between	53	97	k	k	1	1	141.8966405103799	s53-s97_ck-ck_o1-o1
1870	between	53	97	s	s	0	0	125.0018774263396	s53-s97_cs-cs_o0-o0
1871	between	53	97	s	s	1	1	132.16505674495113	s53-s97_cs-cs_o1-o1
1872	between	53	99	h	h	0	0	77.807157459796	s53-s99_ch-ch_o0-o0
1873	between	53	99	h	h	1	1	104.02718585264167	s53-s99_ch-ch_o1-o1
1874	between	53	99	k	k	0	0	93.16467380472132	s53-s99_ck-ck_o0-o0
1875	between	53	99	k	k	1	1	132.38246523716228	s53-s99_ck-ck_o1-o1
1876	between	53	99	s	s	0	0	114.10284451199934	s53-s99_cs-cs_o0-o0
1877	between	53	99	s	s	1	1	113.60917917400292	s53-s99_cs-cs_o1-o1
1878	between	57	58	h	h	0	0	128.19676718822194	s57-s58_ch-ch_o0-o0
1879	between	57	58	h	h	1	1	133.71692792700586	s57-s58_ch-ch_o1-o1
1880	between	57	58	k	k	0	0	122.06820036820402	s57-s58_ck-ck_o0-o0
1881	between	57	58	k	k	1	1	145.23805143982062	s57-s58_ck-ck_o1-o1
1882	between	57	58	s	s	0	0	197.48824419717624	s57-s58_cs-cs_o0-o0
1883	between	57	58	s	s	1	1	172.77258456777867	s57-s58_cs-cs_o1-o1
1884	between	57	59	h	h	0	0	126.42978231399172	s57-s59_ch-ch_o0-o0
1885	between	57	59	h	h	1	1	123.33229838484031	s57-s59_ch-ch_o1-o1
1886	between	57	59	k	k	0	0	132.58041795158988	s57-s59_ck-ck_o0-o0
1887	between	57	59	k	k	1	1	175.01918848105572	s57-s59_ck-ck_o1-o1
1888	between	57	59	s	s	0	0	138.7909513175178	s57-s59_cs-cs_o0-o0
1889	between	57	59	s	s	1	1	140.31297700867205	s57-s59_cs-cs_o1-o1
1890	between	57	60	h	h	0	0	121.60889076003993	s57-s60_ch-ch_o0-o0
1891	between	57	60	h	h	1	1	128.03010947304838	s57-s60_ch-ch_o1-o1
1892	between	57	60	k	k	0	0	140.6401297597982	s57-s60_ck-ck_o0-o0
1894	between	57	60	s	s	0	0	136.10395960234248	s57-s60_cs-cs_o0-o0
1895	between	57	60	s	s	1	1	128.2149589178729	s57-s60_cs-cs_o1-o1
1896	between	57	61	h	h	0	0	119.79751714344816	s57-s61_ch-ch_o0-o0
1897	between	57	61	h	h	1	1	136.84231029986796	s57-s61_ch-ch_o1-o1
1898	between	57	61	k	k	0	0	132.98963888554266	s57-s61_ck-ck_o0-o0
1899	between	57	61	k	k	1	1	154.67243577948977	s57-s61_ck-ck_o1-o1
1900	between	57	61	s	s	0	0	146.08669274825786	s57-s61_cs-cs_o0-o0
1901	between	57	61	s	s	1	1	148.83814893018422	s57-s61_cs-cs_o1-o1
1902	between	57	65	h	h	0	0	124.50477067549187	s57-s65_ch-ch_o0-o0
1903	between	57	65	h	h	1	1	135.56103812628515	s57-s65_ch-ch_o1-o1
1904	between	57	65	k	k	0	0	147.26401403862224	s57-s65_ck-ck_o0-o0
1905	between	57	65	k	k	1	1	152.03983153991595	s57-s65_ck-ck_o1-o1
1906	between	57	65	s	s	0	0	160.398245956418	s57-s65_cs-cs_o0-o0
1907	between	57	65	s	s	1	1	153.6354604707618	s57-s65_cs-cs_o1-o1
1908	between	57	67	h	h	0	0	114.70178499947737	s57-s67_ch-ch_o0-o0
1909	between	57	67	h	h	1	1	132.97017963777517	s57-s67_ch-ch_o1-o1
1910	between	57	67	k	k	0	0	133.4753250776339	s57-s67_ck-ck_o0-o0
1911	between	57	67	k	k	1	1	161.58713898535402	s57-s67_ck-ck_o1-o1
1912	between	57	67	s	s	0	0	175.95693423916578	s57-s67_cs-cs_o0-o0
1913	between	57	67	s	s	1	1	142.22699066117107	s57-s67_cs-cs_o1-o1
1914	between	57	74	h	h	0	0	145.0384597987837	s57-s74_ch-ch_o0-o0
1915	between	57	74	h	h	1	1	181.33051409611633	s57-s74_ch-ch_o1-o1
1916	between	57	74	k	k	0	0	156.8556192219474	s57-s74_ck-ck_o0-o0
1918	between	57	74	s	s	0	0	197.18085390952302	s57-s74_cs-cs_o0-o0
1919	between	57	74	s	s	1	1	184.60397365680637	s57-s74_cs-cs_o1-o1
1920	between	57	76	h	h	0	0	157.7829503971926	s57-s76_ch-ch_o0-o0
1921	between	57	76	h	h	1	1	119.44817495519636	s57-s76_ch-ch_o1-o1
1922	between	57	76	k	k	0	0	126.20582787472577	s57-s76_ck-ck_o0-o0
1924	between	57	76	s	s	0	0	152.12150908306384	s57-s76_cs-cs_o0-o0
1925	between	57	76	s	s	1	1	156.52862315433467	s57-s76_cs-cs_o1-o1
1926	between	57	79	h	h	0	0	143.2817497409895	s57-s79_ch-ch_o0-o0
1927	between	57	79	h	h	1	1	153.09091454103662	s57-s79_ch-ch_o1-o1
1928	between	57	79	k	k	0	0	146.4705606290082	s57-s79_ck-ck_o0-o0
1929	between	57	79	k	k	1	1	174.99242343345009	s57-s79_ck-ck_o1-o1
1930	between	57	79	s	s	0	0	178.8447131361023	s57-s79_cs-cs_o0-o0
1931	between	57	79	s	s	1	1	140.51270465662148	s57-s79_cs-cs_o1-o1
1932	between	57	80	h	h	0	0	180.83463953300833	s57-s80_ch-ch_o0-o0
1933	between	57	80	h	h	1	1	161.26741095660807	s57-s80_ch-ch_o1-o1
1934	between	57	80	k	k	0	0	182.0211732529368	s57-s80_ck-ck_o0-o0
1935	between	57	80	k	k	1	1	204.49943906175105	s57-s80_ck-ck_o1-o1
1936	between	57	80	s	s	0	0	181.44743506348982	s57-s80_cs-cs_o0-o0
1937	between	57	80	s	s	1	1	162.05971801613813	s57-s80_cs-cs_o1-o1
1938	between	57	81	h	h	0	0	130.17118343164358	s57-s81_ch-ch_o0-o0
1939	between	57	81	h	h	1	1	144.73540976890501	s57-s81_ch-ch_o1-o1
1940	between	57	81	k	k	0	0	135.42458315752623	s57-s81_ck-ck_o0-o0
1941	between	57	81	k	k	1	1	178.2218085331675	s57-s81_ck-ck_o1-o1
1942	between	57	81	s	s	0	0	224.49085271483773	s57-s81_cs-cs_o0-o0
1943	between	57	81	s	s	1	1	203.54935209508596	s57-s81_cs-cs_o1-o1
1944	between	57	87	h	h	0	0	129.63531018876296	s57-s87_ch-ch_o0-o0
1945	between	57	87	h	h	1	1	108.78731017647813	s57-s87_ch-ch_o1-o1
1946	between	57	87	k	k	0	0	140.3594280322138	s57-s87_ck-ck_o0-o0
1947	between	57	87	k	k	1	1	157.11009251635704	s57-s87_ck-ck_o1-o1
1948	between	57	87	s	s	0	0	189.74385566365783	s57-s87_cs-cs_o0-o0
