index	dtw_type	subject_1	subject_2	condition_1	condition_2	obstacles_1	obstacles_2	dtw_distance	distance_matrix_key
1695	between	47	88	k	k	1	1	175.54886582482106	s47-s88_ck-ck_o1-o1
1696	between	47	88	s	s	0	0	218.17112105413312	s47-s88_cs-cs_o0-o0
1697	between	47	88	s	s	1	1	203.51408134790864	s47-s88_cs-cs_o1-o1
1698	between	47	89	h	h	0	0	94.18406564164	s47-s89_ch-ch_o0-o0
1699	between	47	89	h	h	1	1	111.65180228892518	s47-s89_ch-ch_o1-o1
1700	between	47	89	k	k	0	0	103.47422683051926	s47-s89_ck-ck_o0-o0
1701	between	47	89	k	k	1	1	98.27587780596662	s47-s89_ck-ck_o1-o1
1702	between	47	89	s	s	0	0	119.41554573559925	s47-s89_cs-cs_o0-o0
1703	between	47	89	s	s	1	1	91.73105950241963	s47-s89_cs-cs_o1-o1
1704	between	47	90	h	h	0	0	115.95365511978117	s47-s90_ch-ch_o0-o0
1705	between	47	90	h	h	1	1	112.38347606544008	s47-s90_ch-ch_o1-o1
1706	between	47	90	k	k	0	0	124.56310040773434	s47-s90_ck-ck_o0-o0
1707	between	47	90	k	k	1	1	150.44056386821347	s47-s90_ck-ck_o1-o1
1708	between	47	90	s	s	0	0	111.14537885299583	s47-s90_cs-cs_o0-o0
1709	between	47	90	s	s	1	1	149.92553310773638	s47-s90_cs-cs_o1-o1
1710	between	47	91	h	h	0	0	122.27498970720806	s47-s91_ch-ch_o0-o0
1711	between	47	91	h	h	1	1	110.41773819946351	s47-s91_ch-ch_o1-o1
1712	between	47	91	k	k	0	0	123.0996549047506	s47-s91_ck-ck_o0-o0
1713	between	47	91	k	k	1	1	140.00071282749946	s47-s91_ck-ck_o1-o1
1714	between	47	91	s	s	0	0	214.08137628514646	s47-s91_cs-cs_o0-o0
1715	between	47	91	s	s	1	1	233.0559573558012	s47-s91_cs-cs_o1-o1
1716	between	47	92	h	h	0	0	109.82422909277268	s47-s92_ch-ch_o0-o0
1717	between	47	92	h	h	1	1	102.04772904348053	s47-s92_ch-ch_o1-o1
1718	between	47	92	k	k	0	0	116.2754468508891	s47-s92_ck-ck_o0-o0
1719	between	47	92	k	k	1	1	115.62888389688803	s47-s92_ck-ck_o1-o1
1720	between	47	92	s	s	0	0	221.73280690234733	s47-s92_cs-cs_o0-o0
1721	between	47	92	s	s	1	1	115.8291244861803	s47-s92_cs-cs_o1-o1
1722	between	47	94	h	h	0	0	115.60689817240478	s47-s94_ch-ch_o0-o0
1723	between	47	94	h	h	1	1	133.9315724782759	s47-s94_ch-ch_o1-o1
1724	between	47	94	k	k	0	0	133.26598650975117	s47-s94_ck-ck_o0-o0
1725	between	47	94	k	k	1	1	124.60281476811919	s47-s94_ck-ck_o1-o1
1726	between	47	94	s	s	0	0	286.9452629851612	s47-s94_cs-cs_o0-o0
1727	between	47	94	s	s	1	1	220.346820859554	s47-s94_cs-cs_o1-o1
1728	between	47	95	h	h	0	0	85.34297536101414	s47-s95_ch-ch_o0-o0
1729	between	47	95	h	h	1	1	91.57447982963232	s47-s95_ch-ch_o1-o1
1730	between	47	95	k	k	0	0	93.48420618455862	s47-s95_ck-ck_o0-o0
1731	between	47	95	k	k	1	1	98.74784466516388	s47-s95_ck-ck_o1-o1
1732	between	47	95	s	s	0	0	115.03364456153957	s47-s95_cs-cs_o0-o0
1733	between	47	95	s	s	1	1	115.60872069789465	s47-s95_cs-cs_o1-o1
1734	between	47	97	h	h	0	0	103.00217033575962	s47-s97_ch-ch_o0-o0
1735	between	47	97	h	h	1	1	127.29553666634811	s47-s97_ch-ch_o1-o1
1736	between	47	97	k	k	0	0	122.63046755692075	s47-s97_ck-ck_o0-o0
1737	between	47	97	k	k	1	1	136.7800777239232	s47-s97_ck-ck_o1-o1
1738	between	47	97	s	s	0	0	112.57906765373009	s47-s97_cs-cs_o0-o0
1739	between	47	97	s	s	1	1	109.06154607768605	s47-s97_cs-cs_o1-o1
1740	between	47	99	h	h	0	0	102.9352351378176	s47-s99_ch-ch_o0-o0
1741	between	47	99	h	h	1	1	96.34842052270255	s47-s99_ch-ch_o1-o1
1742	between	47	99	k	k	0	0	105.2057776286703	s47-s99_ck-ck_o0-o0
1743	between	47	99	k	k	1	1	156.72271509413156	s47-s99_ck-ck_o1-o1
1744	between	47	99	s	s	0	0	128.70211198219823	s47-s99_cs-cs_o0-o0
1745	between	47	99	s	s	1	1	109.36420965745894	s47-s99_cs-cs_o1-o1
1746	between	53	57	h	h	0	0	100.09414741816744	s53-s57_ch-ch_o0-o0
1747	between	53	57	h	h	1	1	122.86524203108634	s53-s57_ch-ch_o1-o1
1748	between	53	57	k	k	0	0	120.47183067373673	s53-s57_ck-ck_o0-o0
1749	between	53	57	k	k	1	1	136.29478611439205	s53-s57_ck-ck_o1-o1
1750	between	53	57	s	s	0	0	138.5251470077866	s53-s57_cs-cs_o0-o0
1751	between	53	57	s	s	1	1	127.12361349779565	s53-s57_cs-cs_o1-o1
1752	between	53	58	h	h	0	0	98.79159797674892	s53-s58_ch-ch_o0-o0
1753	between	53	58	h	h	1	1	112.39306064435829	s53-s58_ch-ch_o1-o1
1754	between	53	58	k	k	0	0	105.36095206322898	s53-s58_ck-ck_o0-o0
1755	between	53	58	k	k	1	1	116.99868337210278	s53-s58_ck-ck_o1-o1
1756	between	53	58	s	s	0	0	177.70496092647656	s53-s58_cs-cs_o0-o0
1757	between	53	58	s	s	1	1	153.58424415769704	s53-s58_cs-cs_o1-o1
1758	between	53	59	h	h	0	0	90.16994489417394	s53-s59_ch-ch_o0-o0
1759	between	53	59	h	h	1	1	96.5557660988486	s53-s59_ch-ch_o1-o1
1760	between	53	59	k	k	0	0	118.46128648776627	s53-s59_ck-ck_o0-o0
1761	between	53	59	k	k	1	1	121.8729198334375	s53-s59_ck-ck_o1-o1
1762	between	53	59	s	s	0	0	106.7230952062622	s53-s59_cs-cs_o0-o0
1763	between	53	59	s	s	1	1	124.32073756367966	s53-s59_cs-cs_o1-o1
1764	between	53	60	h	h	0	0	101.31434676136314	s53-s60_ch-ch_o0-o0
1765	between	53	60	h	h	1	1	102.61889529719869	s53-s60_ch-ch_o1-o1
1766	between	53	60	k	k	0	0	144.9480962827867	s53-s60_ck-ck_o0-o0
1767	between	53	60	k	k	1	1	124.6768508127364	s53-s60_ck-ck_o1-o1
1768	between	53	60	s	s	0	0	118.50879575269576	s53-s60_cs-cs_o0-o0
1769	between	53	60	s	s	1	1	135.59307129056717	s53-s60_cs-cs_o1-o1
1770	between	53	61	h	h	0	0	91.89313973847389	s53-s61_ch-ch_o0-o0
1771	between	53	61	h	h	1	1	96.65135989079485	s53-s61_ch-ch_o1-o1
1772	between	53	61	k	k	0	0	114.22099498903177	s53-s61_ck-ck_o0-o0
1773	between	53	61	k	k	1	1	126.06139726681788	s53-s61_ck-ck_o1-o1
1774	between	53	61	s	s	0	0	119.85536461494044	s53-s61_cs-cs_o0-o0
1775	between	53	61	s	s	1	1	137.958106894094	s53-s61_cs-cs_o1-o1
1776	between	53	65	h	h	0	0	94.21905266019331	s53-s65_ch-ch_o0-o0
1777	between	53	65	h	h	1	1	87.86578122164312	s53-s65_ch-ch_o1-o1
1778	between	53	65	k	k	0	0	116.96850537163017	s53-s65_ck-ck_o0-o0
1779	between	53	65	k	k	1	1	120.20909260888418	s53-s65_ck-ck_o1-o1
1780	between	53	65	s	s	0	0	119.12132242045455	s53-s65_cs-cs_o0-o0
1781	between	53	65	s	s	1	1	136.33000440347524	s53-s65_cs-cs_o1-o1
1782	between	53	67	h	h	0	0	98.64715225021644	s53-s67_ch-ch_o0-o0
1783	between	53	67	h	h	1	1	110.10003624907299	s53-s67_ch-ch_o1-o1
1784	between	53	67	k	k	0	0	117.92774761014597	s53-s67_ck-ck_o0-o0
1785	between	53	67	k	k	1	1	103.16368531192276	s53-s67_ck-ck_o1-o1
1786	between	53	67	s	s	0	0	165.62576931292284	s53-s67_cs-cs_o0-o0
1787	between	53	67	s	s	1	1	128.6893401753409	s53-s67_cs-cs_o1-o1
1788	between	53	74	h	h	0	0	100.44075773456295	s53-s74_ch-ch_o0-o0
1789	between	53	74	h	h	1	1	115.75492207451036	s53-s74_ch-ch_o1-o1
1790	between	53	74	k	k	0	0	100.83943960032634	s53-s74_ck-ck_o0-o0
1791	between	53	74	k	k	1	1	136.61875491545058	s53-s74_ck-ck_o1-o1
1792	between	53	74	s	s	0	0	176.24985965538738	s53-s74_cs-cs_o0-o0
1793	between	53	74	s	s	1	1	152.25940661556612	s53-s74_cs-cs_o1-o1
1794	between	53	76	h	h	0	0	155.4645068741511	s53-s76_ch-ch_o0-o0
1795	between	53	76	h	h	1	1	97.09707877668625	s53-s76_ch-ch_o1-o1
1796	between	53	76	k	k	0	0	117.50868319180887	s53-s76_ck-ck_o0-o0
1797	between	53	76	k	k	1	1	116.87955014078301	s53-s76_ck-ck_o1-o1
1798	between	53	76	s	s	0	0	144.69039580754915	s53-s76_cs-cs_o0-o0
1799	between	53	76	s	s	1	1	158.25882785158902	s53-s76_cs-cs_o1-o1
1800	between	53	79	h	h	0	0	107.36561156599959	s53-s79_ch-ch_o0-o0
1801	between	53	79	h	h	1	1	115.916847726266	s53-s79_ch-ch_o1-o1
1802	between	53	79	k	k	0	0	128.41432450696306	s53-s79_ck-ck_o0-o0
1803	between	53	79	k	k	1	1	128.41118971710367	s53-s79_ck-ck_o1-o1
1804	between	53	79	s	s	0	0	138.602839298438	s53-s79_cs-cs_o0-o0
1805	between	53	79	s	s	1	1	115.63009449455423	s53-s79_cs-cs_o1-o1
1806	between	53	80	h	h	0	0	140.90693709678106	s53-s80_ch-ch_o0-o0
1807	between	53	80	h	h	1	1	137.63361157823104	s53-s80_ch-ch_o1-o1
1808	between	53	80	k	k	0	0	159.03112163041118	s53-s80_ck-ck_o0-o0
1809	between	53	80	k	k	1	1	175.19513888728952	s53-s80_ck-ck_o1-o1
1810	between	53	80	s	s	0	0	157.98473014470198	s53-s80_cs-cs_o0-o0
1811	between	53	80	s	s	1	1	153.78884793030932	s53-s80_cs-cs_o1-o1
1812	between	53	81	h	h	0	0	101.76742057475954	s53-s81_ch-ch_o0-o0
1813	between	53	81	h	h	1	1	126.63782651388351	s53-s81_ch-ch_o1-o1
1814	between	53	81	k	k	0	0	127.18113623007923	s53-s81_ck-ck_o0-o0
1815	between	53	81	k	k	1	1	126.2792952487863	s53-s81_ck-ck_o1-o1
1816	between	53	81	s	s	0	0	165.35858482168965	s53-s81_cs-cs_o0-o0
1817	between	53	81	s	s	1	1	188.87468497016283	s53-s81_cs-cs_o1-o1
1818	between	53	87	h	h	0	0	105.93832382253751	s53-s87_ch-ch_o0-o0
1819	between	53	87	h	h	1	1	96.05101407162066	s53-s87_ch-ch_o1-o1
1820	between	53	87	k	k	0	0	124.29856719126246	s53-s87_ck-ck_o0-o0
1821	between	53	87	k	k	1	1	102.82022788974024	s53-s87_ck-ck_o1-o1
1822	between	53	87	s	s	0	0	154.278308188177	s53-s87_cs-cs_o0-o0
1823	between	53	87	s	s	1	1	189.66586369522634	s53-s87_cs-cs_o1-o1
1824	between	53	88	h	h	0	0	127.61913904570567	s53-s88_ch-ch_o0-o0
1825	between	53	88	h	h	1	1	138.77030989607127	s53-s88_ch-ch_o1-o1
1826	between	53	88	k	k	0	0	175.4655483665464	s53-s88_ck-ck_o0-o0
1827	between	53	88	k	k	1	1	177.04775796790983	s53-s88_ck-ck_o1-o1
1828	between	53	88	s	s	0	0	225.97089661749428	s53-s88_cs-cs_o0-o0
1829	between	53	88	s	s	1	1	202.8838374875436	s53-s88_cs-cs_o1-o1
1830	between	53	89	h	h	0	0	77.60885425455352	s53-s89_ch-ch_o0-o0
1831	between	53	89	h	h	1	1	102.912665086496	s53-s89_ch-ch_o1-o1
1832	between	53	89	k	k	0	0	103.305038875806	s53-s89_ck-ck_o0-o0
1833	between	53	89	k	k	1	1	93.49413626079968	s53-s89_ck-ck_o1-o1
1834	between	53	89	s	s	0	0	141.36580428802688	s53-s89_cs-cs_o0-o0
1835	between	53	89	s	s	1	1	115.44974659562969	s53-s89_cs-cs_o1-o1
1836	between	53	90	h	h	0	0	118.7567745780031	s53-s90_ch-ch_o0-o0
1837	between	53	90	h	h	1	1	110.31142804612419	s53-s90_ch-ch_o1-o1
1838	between	53	90	k	k	0	0	134.2090971610171	s53-s90_ck-ck_o0-o0
1839	between	53	90	k	k	1	1	162.92657905530442	s53-s90_ck-ck_o1-o1
1840	between	53	90	s	s	0	0	142.20620252186797	s53-s90_cs-cs_o0-o0
1841	between	53	90	s	s	1	1	183.5784960746384	s53-s90_cs-cs_o1-o1
1842	between	53	91	h	h	0	0	94.52800113912775	s53-s91_ch-ch_o0-o0
1843	between	53	91	h	h	1	1	90.8529791468921	s53-s91_ch-ch_o1-o1
1844	between	53	91	k	k	0	0	115.37522222466716	s53-s91_ck-ck_o0-o0
1845	between	53	91	k	k	1	1	125.56886623391621	s53-s91_ck-ck_o1-o1
1846	between	53	91	s	s	0	0	205.0508907016226	s53-s91_cs-cs_o0-o0
1847	between	53	91	s	s	1	1	204.70597094871064	s53-s91_cs-cs_o1-o1
1848	between	53	92	h	h	0	0	116.93238064017271	s53-s92_ch-ch_o0-o0
1849	between	53	92	h	h	1	1	104.95450676447165	s53-s92_ch-ch_o1-o1
1850	between	53	92	k	k	0	0	127.96121687426765	s53-s92_ck-ck_o0-o0
1851	between	53	92	k	k	1	1	112.34745219880567	s53-s92_ck-ck_o1-o1
1852	between	53	92	s	s	0	0	242.20281551617532	s53-s92_cs-cs_o0-o0
1853	between	53	92	s	s	1	1	132.27918229121374	s53-s92_cs-cs_o1-o1
1854	between	53	94	h	h	0	0	104.63991128151807	s53-s94_ch-ch_o0-o0
1855	between	53	94	h	h	1	1	115.25590464037161	s53-s94_ch-ch_o1-o1
1856	between	53	94	k	k	0	0	131.95629500687474	s53-s94_ck-ck_o0-o0
1857	between	53	94	k	k	1	1	128.2306277443222	s53-s94_ck-ck_o1-o1
1858	between	53	94	s	s	0	0	280.5420481853578	s53-s94_cs-cs_o0-o0
1859	between	53	94	s	s	1	1	189.6948678864549	s53-s94_cs-cs_o1-o1
1860	between	53	95	h	h	0	0	79.31147708454891	s53-s95_ch-ch_o0-o0
1861	between	53	95	h	h	1	1	87.38598841814333	s53-s95_ch-ch_o1-o1
1862	between	53	95	k	k	0	0	83.75489448891754	s53-s95_ck-ck_o0-o0
1863	between	53	95	k	k	1	1	75.2732777545739	s53-s95_ck-ck_o1-o1
1864	between	53	95	s	s	0	0	118.44605304669845	s53-s95_cs-cs_o0-o0
1865	between	53	95	s	s	1	1	120.15785156682071	s53-s95_cs-cs_o1-o1
1866	between	53	97	h	h	0	0	106.73808939136855	s53-s97_ch-ch_o0-o0
1867	between	53	97	h	h	1	1	126.9185776395378	s53-s97_ch-ch_o1-o1
1868	between	53	97	k	k	0	0	131.03039822234157	s53-s97_ck-ck_o0-o0
1869	between	53	97	k	k	1	1	142.06431301636735	s53-s97_ck-ck_o1-o1
1870	between	53	97	s	s	0	0	125.14648010552126	s53-s97_cs-cs_o0-o0
1871	between	53	97	s	s	1	1	132.39468864643405	s53-s97_cs-cs_o1-o1
1872	between	53	99	h	h	0	0	77.8583438242655	s53-s99_ch-ch_o0-o0
1873	between	53	99	h	h	1	1	104.2186607060502	s53-s99_ch-ch_o1-o1
1874	between	53	99	k	k	0	0	93.4237682836017	s53-s99_ck-ck_o0-o0
1875	between	53	99	k	k	1	1	132.64375496250494	s53-s99_ck-ck_o1-o1
1876	between	53	99	s	s	0	0	114.36252222021454	s53-s99_cs-cs_o0-o0
1877	between	53	99	s	s	1	1	113.98185559310285	s53-s99_cs-cs_o1-o1
1878	between	57	58	h	h	0	0	128.56224531442678	s57-s58_ch-ch_o0-o0
1879	between	57	58	h	h	1	1	134.30930682029071	s57-s58_ch-ch_o1-o1
1880	between	57	58	k	k	0	0	122.27451641987041	s57-s58_ck-ck_o0-o0
1881	between	57	58	k	k	1	1	145.4860181581105	s57-s58_ck-ck_o1-o1
1882	between	57	58	s	s	0	0	197.72218734352168	s57-s58_cs-cs_o0-o0
1883	between	57	58	s	s	1	1	172.8744121676908	s57-s58_cs-cs_o1-o1
1884	between	57	59	h	h	0	0	126.79270570165184	s57-s59_ch-ch_o0-o0
1885	between	57	59	h	h	1	1	123.65048421384935	s57-s59_ch-ch_o1-o1
1886	between	57	59	k	k	0	0	132.94516127469817	s57-s59_ck-ck_o0-o0
1887	between	57	59	k	k	1	1	175.2350721246663	s57-s59_ck-ck_o1-o1
1888	between	57	59	s	s	0	0	138.87592728080972	s57-s59_cs-cs_o0-o0
1889	between	57	59	s	s	1	1	140.44002097633572	s57-s59_cs-cs_o1-o1
1890	between	57	60	h	h	0	0	121.80914847681395	s57-s60_ch-ch_o0-o0
1891	between	57	60	h	h	1	1	128.24145588978743	s57-s60_ch-ch_o1-o1
1892	between	57	60	k	k	0	0	140.95706015459064	s57-s60_ck-ck_o0-o0
1893	between	57	60	k	k	1	1	164.02669502563003	s57-s60_ck-ck_o1-o1
1894	between	57	60	s	s	0	0	136.22156579346898	s57-s60_cs-cs_o0-o0
1895	between	57	60	s	s	1	1	128.25082188936474	s57-s60_cs-cs_o1-o1
1896	between	57	61	h	h	0	0	120.0929182266161	s57-s61_ch-ch_o0-o0
1897	between	57	61	h	h	1	1	137.08514463986788	s57-s61_ch-ch_o1-o1
1898	between	57	61	k	k	0	0	133.22812548573785	s57-s61_ck-ck_o0-o0
1899	between	57	61	k	k	1	1	155.06410378449502	s57-s61_ck-ck_o1-o1
1900	between	57	61	s	s	0	0	146.3111841469215	s57-s61_cs-cs_o0-o0
1901	between	57	61	s	s	1	1	149.1933771583477	s57-s61_cs-cs_o1-o1
1902	between	57	65	h	h	0	0	124.86775726342391	s57-s65_ch-ch_o0-o0
1903	between	57	65	h	h	1	1	135.84985259835375	s57-s65_ch-ch_o1-o1
1904	between	57	65	k	k	0	0	147.48916543904434	s57-s65_ck-ck_o0-o0
1905	between	57	65	k	k	1	1	152.20146205548468	s57-s65_ck-ck_o1-o1
1906	between	57	65	s	s	0	0	160.43076626542447	s57-s65_cs-cs_o0-o0
1907	between	57	65	s	s	1	1	153.79554623864885	s57-s65_cs-cs_o1-o1
1908	between	57	67	h	h	0	0	115.10359140186911	s57-s67_ch-ch_o0-o0
1909	between	57	67	h	h	1	1	133.25328239430135	s57-s67_ch-ch_o1-o1
1910	between	57	67	k	k	0	0	133.54698826894582	s57-s67_ck-ck_o0-o0
1911	between	57	67	k	k	1	1	161.7870391400964	s57-s67_ck-ck_o1-o1
1912	between	57	67	s	s	0	0	176.0902617898827	s57-s67_cs-cs_o0-o0
1913	between	57	67	s	s	1	1	142.59419761101995	s57-s67_cs-cs_o1-o1
1914	between	57	74	h	h	0	0	145.26256254366922	s57-s74_ch-ch_o0-o0
1915	between	57	74	h	h	1	1	181.535450591182	s57-s74_ch-ch_o1-o1
1916	between	57	74	k	k	0	0	156.9613665580378	s57-s74_ck-ck_o0-o0
1917	between	57	74	k	k	1	1	165.1678465597264	s57-s74_ck-ck_o1-o1
1918	between	57	74	s	s	0	0	197.25663903167518	s57-s74_cs-cs_o0-o0
1919	between	57	74	s	s	1	1	184.69973769491128	s57-s74_cs-cs_o1-o1
1920	between	57	76	h	h	0	0	158.18651080333822	s57-s76_ch-ch_o0-o0
1921	between	57	76	h	h	1	1	119.83412463535093	s57-s76_ch-ch_o1-o1
1922	between	57	76	k	k	0	0	126.43507227991029	s57-s76_ck-ck_o0-o0
1923	between	57	76	k	k	1	1	141.96754038653518	s57-s76_ck-ck_o1-o1
1924	between	57	76	s	s	0	0	152.29603475706244	s57-s76_cs-cs_o0-o0
1925	between	57	76	s	s	1	1	156.60876700745888	s57-s76_cs-cs_o1-o1
1926	between	57	79	h	h	0	0	143.51014292996865	s57-s79_ch-ch_o0-o0
1927	between	57	79	h	h	1	1	153.4287125416428	s57-s79_ch-ch_o1-o1
1928	between	57	79	k	k	0	0	146.67076599415697	s57-s79_ck-ck_o0-o0
1929	between	57	79	k	k	1	1	175.09674386006364	s57-s79_ck-ck_o1-o1
1930	between	57	79	s	s	0	0	179.00839764046825	s57-s79_cs-cs_o0-o0
1931	between	57	79	s	s	1	1	140.60825888298848	s57-s79_cs-cs_o1-o1
1932	between	57	80	h	h	0	0	181.07130358799637	s57-s80_ch-ch_o0-o0
1933	between	57	80	h	h	1	1	161.59838947168225	s57-s80_ch-ch_o1-o1
1934	between	57	80	k	k	0	0	182.42190357526033	s57-s80_ck-ck_o0-o0
1935	between	57	80	k	k	1	1	204.71579290428755	s57-s80_ck-ck_o1-o1
1936	between	57	80	s	s	0	0	181.5803951749014	s57-s80_cs-cs_o0-o0
1937	between	57	80	s	s	1	1	162.10233898378505	s57-s80_cs-cs_o1-o1
1938	between	57	81	h	h	0	0	130.40553861737789	s57-s81_ch-ch_o0-o0
1939	between	57	81	h	h	1	1	144.8323521630732	s57-s81_ch-ch_o1-o1
1940	between	57	81	k	k	0	0	135.52065583334817	s57-s81_ck-ck_o0-o0
1941	between	57	81	k	k	1	1	178.5334943334348	s57-s81_ck-ck_o1-o1
1942	between	57	81	s	s	0	0	224.6548403828638	s57-s81_cs-cs_o0-o0
1943	between	57	81	s	s	1	1	203.83074283052073	s57-s81_cs-cs_o1-o1
1944	between	57	87	h	h	0	0	129.8447417562438	s57-s87_ch-ch_o0-o0
1945	between	57	87	h	h	1	1	109.42073740335793	s57-s87_ch-ch_o1-o1
1946	between	57	87	k	k	0	0	140.71760525683604	s57-s87_ck-ck_o0-o0
1947	between	57	87	k	k	1	1	157.20897891257906	s57-s87_ck-ck_o1-o1
1948	between	57	87	s	s	0	0	189.83430249283794	s57-s87_cs-cs_o0-o0
1949	between	57	87	s	s	1	1	179.00932292856507	s57-s87_cs-cs_o1-o1
1950	between	57	88	h	h	0	0	152.0811633261429	s57-s88_ch-ch_o0-o0
1951	between	57	88	h	h	1	1	169.09609739398638	s57-s88_ch-ch_o1-o1
1952	between	57	88	k	k	0	0	175.604004561745	s57-s88_ck-ck_o0-o0
1953	between	57	88	k	k	1	1	197.1557236424359	s57-s88_ck-ck_o1-o1
1954	between	57	88	s	s	0	0	213.5267265901752	s57-s88_cs-cs_o0-o0
1955	between	57	88	s	s	1	1	183.40300356504795	s57-s88_cs-cs_o1-o1
1956	between	57	89	h	h	0	0	105.85664364781732	s57-s89_ch-ch_o0-o0
1957	between	57	89	h	h	1	1	111.60868821383275	s57-s89_ch-ch_o1-o1
1958	between	57	89	k	k	0	0	112.65948463684119	s57-s89_ck-ck_o0-o0
1959	between	57	89	k	k	1	1	147.8879873516682	s57-s89_ck-ck_o1-o1
1960	between	57	89	s	s	0	0	168.17365646928516	s57-s89_cs-cs_o0-o0
1961	between	57	89	s	s	1	1	116.21259223356323	s57-s89_cs-cs_o1-o1
1962	between	57	90	h	h	0	0	148.17411187465322	s57-s90_ch-ch_o0-o0
1963	between	57	90	h	h	1	1	145.2512914847967	s57-s90_ch-ch_o1-o1
1964	between	57	90	k	k	0	0	153.8860654559869	s57-s90_ck-ck_o0-o0
1965	between	57	90	k	k	1	1	189.0629137060879	s57-s90_ck-ck_o1-o1
1966	between	57	90	s	s	0	0	163.93702593185154	s57-s90_cs-cs_o0-o0
1967	between	57	90	s	s	1	1	161.57117614868775	s57-s90_cs-cs_o1-o1
1968	between	57	91	h	h	0	0	108.26692422702955	s57-s91_ch-ch_o0-o0
1969	between	57	91	h	h	1	1	124.32912044494172	s57-s91_ch-ch_o1-o1
1970	between	57	91	k	k	0	0	119.9417689090274	s57-s91_ck-ck_o0-o0
1971	between	57	91	k	k	1	1	176.14721740088788	s57-s91_ck-ck_o1-o1
1972	between	57	91	s	s	0	0	204.90382027439568	s57-s91_cs-cs_o0-o0
1973	between	57	91	s	s	1	1	205.82926056453616	s57-s91_cs-cs_o1-o1
1974	between	57	92	h	h	0	0	142.09223065664315	s57-s92_ch-ch_o0-o0
1975	between	57	92	h	h	1	1	119.15357913102773	s57-s92_ch-ch_o1-o1
1976	between	57	92	k	k	0	0	137.68960962581227	s57-s92_ck-ck_o0-o0
1977	between	57	92	k	k	1	1	154.45399661126794	s57-s92_ck-ck_o1-o1
1978	between	57	92	s	s	0	0	233.36171269894453	s57-s92_cs-cs_o0-o0
1979	between	57	92	s	s	1	1	138.03873129935985	s57-s92_cs-cs_o1-o1
1980	between	57	94	h	h	0	0	124.22398405101974	s57-s94_ch-ch_o0-o0
1981	between	57	94	h	h	1	1	132.34025838546523	s57-s94_ch-ch_o1-o1
1982	between	57	94	k	k	0	0	150.28682479981074	s57-s94_ck-ck_o0-o0
1983	between	57	94	k	k	1	1	178.08577707811068	s57-s94_ck-ck_o1-o1
1984	between	57	94	s	s	0	0	294.16140738653166	s57-s94_cs-cs_o0-o0
1985	between	57	94	s	s	1	1	221.58822158021147	s57-s94_cs-cs_o1-o1
1986	between	57	95	h	h	0	0	109.56309645522072	s57-s95_ch-ch_o0-o0
1987	between	57	95	h	h	1	1	118.88996643919462	s57-s95_ch-ch_o1-o1
1988	between	57	95	k	k	0	0	117.70434644036641	s57-s95_ck-ck_o0-o0
1989	between	57	95	k	k	1	1	141.27826826185154	s57-s95_ck-ck_o1-o1
1990	between	57	95	s	s	0	0	138.4884649349317	s57-s95_cs-cs_o0-o0
1991	between	57	95	s	s	1	1	128.80058829678632	s57-s95_cs-cs_o1-o1
1992	between	57	97	h	h	0	0	138.3424563985257	s57-s97_ch-ch_o0-o0
1993	between	57	97	h	h	1	1	142.31579540647394	s57-s97_ch-ch_o1-o1
1994	between	57	97	k	k	0	0	149.65736920766187	s57-s97_ck-ck_o0-o0
1995	between	57	97	k	k	1	1	170.9748101641364	s57-s97_ck-ck_o1-o1
1996	between	57	97	s	s	0	0	146.00546190838423	s57-s97_cs-cs_o0-o0
1997	between	57	97	s	s	1	1	146.74569749355624	s57-s97_cs-cs_o1-o1
1998	between	57	99	h	h	0	0	108.71707060470477	s57-s99_ch-ch_o0-o0
1999	between	57	99	h	h	1	1	132.52665772856741	s57-s99_ch-ch_o1-o1
2000	between	57	99	k	k	0	0	127.67586643604888	s57-s99_ck-ck_o0-o0
2001	between	57	99	k	k	1	1	155.9929552035727	s57-s99_ck-ck_o1-o1
2002	between	57	99	s	s	0	0	164.23130465810115	s57-s99_cs-cs_o0-o0
2003	between	57	99	s	s	1	1	144.56571208764032	s57-s99_cs-cs_o1-o1
2004	between	58	59	h	h	0	0	89.95570121283639	s58-s59_ch-ch_o0-o0
2005	between	58	59	h	h	1	1	101.93741170120046	s58-s59_ch-ch_o1-o1
2006	between	58	59	k	k	0	0	99.89425939189563	s58-s59_ck-ck_o0-o0
2007	between	58	59	k	k	1	1	118.25079925348135	s58-s59_ck-ck_o1-o1
2008	between	58	59	s	s	0	0	151.0912580604521	s58-s59_cs-cs_o0-o0
2009	between	58	59	s	s	1	1	157.69776997963635	s58-s59_cs-cs_o1-o1
2010	between	58	60	h	h	0	0	124.89415921167306	s58-s60_ch-ch_o0-o0
2011	between	58	60	h	h	1	1	109.62468891720125	s58-s60_ch-ch_o1-o1
2012	between	58	60	k	k	0	0	127.76199454160188	s58-s60_ck-ck_o0-o0
2013	between	58	60	k	k	1	1	141.50643898379593	s58-s60_ck-ck_o1-o1
2014	between	58	60	s	s	0	0	163.4259719715361	s58-s60_cs-cs_o0-o0
2015	between	58	60	s	s	1	1	164.98902500785934	s58-s60_cs-cs_o1-o1
2016	between	58	61	h	h	0	0	113.27958567933256	s58-s61_ch-ch_o0-o0
2017	between	58	61	h	h	1	1	109.03040755464153	s58-s61_ch-ch_o1-o1
2018	between	58	61	k	k	0	0	102.06804407104637	s58-s61_ck-ck_o0-o0
