index	dtw_type	subject_1	subject_2	condition_1	condition_2	obstacles_1	obstacles_2	dtw_distance	distance_matrix_key
788	between	35	90	k	k	0	0	143.197778135068	s35-s90_ck-ck_o0-o0
789	between	35	90	k	k	1	1	152.13830019942768	s35-s90_ck-ck_o1-o1
790	between	35	90	s	s	0	0	143.46591751147238	s35-s90_cs-cs_o0-o0
791	between	35	90	s	s	1	1	156.98307591972448	s35-s90_cs-cs_o1-o1
792	between	35	91	h	h	0	0	115.55125114385771	s35-s91_ch-ch_o0-o0
793	between	35	91	h	h	1	1	120.94640401947808	s35-s91_ch-ch_o1-o1
794	between	35	91	k	k	0	0	128.45291767474475	s35-s91_ck-ck_o0-o0
795	between	35	91	k	k	1	1	126.93937863173237	s35-s91_ck-ck_o1-o1
796	between	35	91	s	s	0	0	197.44285591799536	s35-s91_cs-cs_o0-o0
797	between	35	91	s	s	1	1	212.34974989943348	s35-s91_cs-cs_o1-o1
798	between	35	92	h	h	0	0	103.55932582303218	s35-s92_ch-ch_o0-o0
799	between	35	92	h	h	1	1	91.559791432805	s35-s92_ch-ch_o1-o1
800	between	35	92	k	k	0	0	116.2510774918309	s35-s92_ck-ck_o0-o0
801	between	35	92	k	k	1	1	111.32104998594777	s35-s92_ck-ck_o1-o1
802	between	35	92	s	s	0	0	219.84983609904873	s35-s92_cs-cs_o0-o0
803	between	35	92	s	s	1	1	114.2760246539413	s35-s92_cs-cs_o1-o1
804	between	35	94	h	h	0	0	120.00542361832326	s35-s94_ch-ch_o0-o0
805	between	35	94	h	h	1	1	127.94334943493712	s35-s94_ch-ch_o1-o1
806	between	35	94	k	k	0	0	134.4257544477703	s35-s94_ck-ck_o0-o0
807	between	35	94	k	k	1	1	127.9779506965481	s35-s94_ck-ck_o1-o1
808	between	35	94	s	s	0	0	258.16998933796134	s35-s94_cs-cs_o0-o0
809	between	35	94	s	s	1	1	214.81707682188502	s35-s94_cs-cs_o1-o1
810	between	35	95	h	h	0	0	105.83157790264787	s35-s95_ch-ch_o0-o0
811	between	35	95	h	h	1	1	126.14486733186122	s35-s95_ch-ch_o1-o1
812	between	35	95	k	k	0	0	120.60924718694721	s35-s95_ck-ck_o0-o0
813	between	35	95	k	k	1	1	105.92234839761828	s35-s95_ck-ck_o1-o1
814	between	35	95	s	s	0	0	134.88860764600759	s35-s95_cs-cs_o0-o0
815	between	35	95	s	s	1	1	146.69064419905746	s35-s95_cs-cs_o1-o1
816	between	35	97	h	h	0	0	105.64722295084263	s35-s97_ch-ch_o0-o0
817	between	35	97	h	h	1	1	110.50650009803738	s35-s97_ch-ch_o1-o1
818	between	35	97	k	k	0	0	104.85681157720573	s35-s97_ck-ck_o0-o0
819	between	35	97	k	k	1	1	115.45646698448425	s35-s97_ck-ck_o1-o1
820	between	35	97	s	s	0	0	110.83098026166164	s35-s97_cs-cs_o0-o0
821	between	35	97	s	s	1	1	109.6938295207413	s35-s97_cs-cs_o1-o1
822	between	35	99	h	h	0	0	113.7709645953206	s35-s99_ch-ch_o0-o0
823	between	35	99	h	h	1	1	114.86830634728346	s35-s99_ch-ch_o1-o1
824	between	35	99	k	k	0	0	114.87657932209821	s35-s99_ck-ck_o0-o0
825	between	35	99	k	k	1	1	151.67723465545083	s35-s99_ck-ck_o1-o1
826	between	35	99	s	s	0	0	125.80070951896438	s35-s99_cs-cs_o0-o0
827	between	35	99	s	s	1	1	138.06414227978647	s35-s99_cs-cs_o1-o1
828	between	38	39	h	h	0	0	87.31283725258734	s38-s39_ch-ch_o0-o0
829	between	38	39	h	h	1	1	132.96334076423219	s38-s39_ch-ch_o1-o1
830	between	38	39	k	k	0	0	106.67560394533415	s38-s39_ck-ck_o0-o0
831	between	38	39	k	k	1	1	111.4577822795294	s38-s39_ck-ck_o1-o1
832	between	38	39	s	s	0	0	146.4512243452063	s38-s39_cs-cs_o0-o0
833	between	38	39	s	s	1	1	123.2305274320401	s38-s39_cs-cs_o1-o1
834	between	38	40	h	h	0	0	97.30478528741361	s38-s40_ch-ch_o0-o0
835	between	38	40	h	h	1	1	135.13292324273138	s38-s40_ch-ch_o1-o1
836	between	38	40	k	k	0	0	91.6913612059326	s38-s40_ck-ck_o0-o0
837	between	38	40	k	k	1	1	126.28400485050754	s38-s40_ck-ck_o1-o1
838	between	38	40	s	s	0	0	135.52423332155772	s38-s40_cs-cs_o0-o0
839	between	38	40	s	s	1	1	136.3985225883144	s38-s40_cs-cs_o1-o1
840	between	38	43	h	h	0	0	136.38192956999274	s38-s43_ch-ch_o0-o0
841	between	38	43	h	h	1	1	103.49122760065987	s38-s43_ch-ch_o1-o1
842	between	38	43	k	k	0	0	133.01300375207344	s38-s43_ck-ck_o0-o0
843	between	38	43	k	k	1	1	135.94636855742465	s38-s43_ck-ck_o1-o1
844	between	38	43	s	s	0	0	126.6127945769629	s38-s43_cs-cs_o0-o0
845	between	38	43	s	s	1	1	110.26468524971438	s38-s43_cs-cs_o1-o1
846	between	38	46	h	h	0	0	116.7197614601005	s38-s46_ch-ch_o0-o0
847	between	38	46	h	h	1	1	123.72933518952685	s38-s46_ch-ch_o1-o1
848	between	38	46	k	k	0	0	138.39602524341055	s38-s46_ck-ck_o0-o0
849	between	38	46	k	k	1	1	138.18973632363904	s38-s46_ck-ck_o1-o1
850	between	38	46	s	s	0	0	166.66762777980188	s38-s46_cs-cs_o0-o0
851	between	38	46	s	s	1	1	157.99016592465523	s38-s46_cs-cs_o1-o1
852	between	38	47	h	h	0	0	115.56289040900005	s38-s47_ch-ch_o0-o0
853	between	38	47	h	h	1	1	118.71663479572834	s38-s47_ch-ch_o1-o1
854	between	38	47	k	k	0	0	111.61338830856849	s38-s47_ck-ck_o0-o0
855	between	38	47	k	k	1	1	126.68941764992383	s38-s47_ck-ck_o1-o1
856	between	38	47	s	s	0	0	143.5719012651632	s38-s47_cs-cs_o0-o0
857	between	38	47	s	s	1	1	137.29545279992868	s38-s47_cs-cs_o1-o1
858	between	38	53	h	h	0	0	90.6682456500233	s38-s53_ch-ch_o0-o0
859	between	38	53	h	h	1	1	101.94884196574594	s38-s53_ch-ch_o1-o1
860	between	38	53	k	k	0	0	110.8809610061988	s38-s53_ck-ck_o0-o0
861	between	38	53	k	k	1	1	128.37827747441193	s38-s53_ck-ck_o1-o1
862	between	38	53	s	s	0	0	167.90798466637148	s38-s53_cs-cs_o0-o0
863	between	38	53	s	s	1	1	118.51444446107264	s38-s53_cs-cs_o1-o1
864	between	38	57	h	h	0	0	116.30665661003528	s38-s57_ch-ch_o0-o0
865	between	38	57	h	h	1	1	134.05371747079593	s38-s57_ch-ch_o1-o1
866	between	38	57	k	k	0	0	122.92767091277781	s38-s57_ck-ck_o0-o0
867	between	38	57	k	k	1	1	177.1921389005878	s38-s57_ck-ck_o1-o1
868	between	38	57	s	s	0	0	166.25785434072588	s38-s57_cs-cs_o0-o0
869	between	38	57	s	s	1	1	143.86621669376385	s38-s57_cs-cs_o1-o1
870	between	38	58	h	h	0	0	112.93953491593187	s38-s58_ch-ch_o0-o0
871	between	38	58	h	h	1	1	97.77784130850254	s38-s58_ch-ch_o1-o1
872	between	38	58	k	k	0	0	103.8009638156961	s38-s58_ck-ck_o0-o0
873	between	38	58	k	k	1	1	134.17193717380962	s38-s58_ck-ck_o1-o1
874	between	38	58	s	s	0	0	166.25517218642747	s38-s58_cs-cs_o0-o0
875	between	38	58	s	s	1	1	155.69574909144714	s38-s58_cs-cs_o1-o1
876	between	38	59	h	h	0	0	95.94580125445694	s38-s59_ch-ch_o0-o0
877	between	38	59	h	h	1	1	89.73945171538082	s38-s59_ch-ch_o1-o1
878	between	38	59	k	k	0	0	84.37155258376771	s38-s59_ck-ck_o0-o0
879	between	38	59	k	k	1	1	104.91072771272373	s38-s59_ck-ck_o1-o1
880	between	38	59	s	s	0	0	115.41335884828698	s38-s59_cs-cs_o0-o0
881	between	38	59	s	s	1	1	113.11629934781837	s38-s59_cs-cs_o1-o1
882	between	38	60	h	h	0	0	94.50957703762461	s38-s60_ch-ch_o0-o0
883	between	38	60	h	h	1	1	116.01432298236557	s38-s60_ch-ch_o1-o1
884	between	38	60	k	k	0	0	130.79111633114442	s38-s60_ck-ck_o0-o0
885	between	38	60	k	k	1	1	145.26848876196522	s38-s60_ck-ck_o1-o1
886	between	38	60	s	s	0	0	148.12461590298065	s38-s60_cs-cs_o0-o0
887	between	38	60	s	s	1	1	120.8845054826689	s38-s60_cs-cs_o1-o1
888	between	38	61	h	h	0	0	108.91818872807353	s38-s61_ch-ch_o0-o0
889	between	38	61	h	h	1	1	108.03972788555929	s38-s61_ch-ch_o1-o1
890	between	38	61	k	k	0	0	115.24932651193696	s38-s61_ck-ck_o0-o0
891	between	38	61	k	k	1	1	144.45199539285383	s38-s61_ck-ck_o1-o1
892	between	38	61	s	s	0	0	150.75550297247548	s38-s61_cs-cs_o0-o0
893	between	38	61	s	s	1	1	146.5119970435384	s38-s61_cs-cs_o1-o1
894	between	38	65	h	h	0	0	90.32203594330961	s38-s65_ch-ch_o0-o0
895	between	38	65	h	h	1	1	101.11774135282107	s38-s65_ch-ch_o1-o1
896	between	38	65	k	k	0	0	102.13376069634748	s38-s65_ck-ck_o0-o0
897	between	38	65	k	k	1	1	113.09995370659358	s38-s65_ck-ck_o1-o1
898	between	38	65	s	s	0	0	161.07013824376818	s38-s65_cs-cs_o0-o0
899	between	38	65	s	s	1	1	121.1566050782127	s38-s65_cs-cs_o1-o1
900	between	38	67	h	h	0	0	110.9721376476421	s38-s67_ch-ch_o0-o0
901	between	38	67	h	h	1	1	118.80624760564267	s38-s67_ch-ch_o1-o1
902	between	38	67	k	k	0	0	106.75826080762552	s38-s67_ck-ck_o0-o0
903	between	38	67	k	k	1	1	113.81014727371416	s38-s67_ck-ck_o1-o1
904	between	38	67	s	s	0	0	153.16681435367292	s38-s67_cs-cs_o0-o0
905	between	38	67	s	s	1	1	128.9193232856375	s38-s67_cs-cs_o1-o1
906	between	38	74	h	h	0	0	112.37825073098573	s38-s74_ch-ch_o0-o0
907	between	38	74	h	h	1	1	125.27326654838939	s38-s74_ch-ch_o1-o1
908	between	38	74	k	k	0	0	131.6124473514509	s38-s74_ck-ck_o0-o0
909	between	38	74	k	k	1	1	144.4303034133193	s38-s74_ck-ck_o1-o1
910	between	38	74	s	s	0	0	179.09158951458522	s38-s74_cs-cs_o0-o0
911	between	38	74	s	s	1	1	144.56093317455867	s38-s74_cs-cs_o1-o1
912	between	38	76	h	h	0	0	147.7798410839973	s38-s76_ch-ch_o0-o0
913	between	38	76	h	h	1	1	97.30583133480623	s38-s76_ch-ch_o1-o1
914	between	38	76	k	k	0	0	115.00411848327153	s38-s76_ck-ck_o0-o0
915	between	38	76	k	k	1	1	122.14076111383805	s38-s76_ck-ck_o1-o1
916	between	38	76	s	s	0	0	142.86190188128762	s38-s76_cs-cs_o0-o0
917	between	38	76	s	s	1	1	138.9630228117444	s38-s76_cs-cs_o1-o1
918	between	38	79	h	h	0	0	105.8494676705791	s38-s79_ch-ch_o0-o0
919	between	38	79	h	h	1	1	107.4388610533458	s38-s79_ch-ch_o1-o1
920	between	38	79	k	k	0	0	109.44409674716388	s38-s79_ck-ck_o0-o0
921	between	38	79	k	k	1	1	129.86355080007235	s38-s79_ck-ck_o1-o1
922	between	38	79	s	s	0	0	140.59800187266697	s38-s79_cs-cs_o0-o0
923	between	38	79	s	s	1	1	115.08228660773902	s38-s79_cs-cs_o1-o1
924	between	38	80	h	h	0	0	119.51559435528466	s38-s80_ch-ch_o0-o0
925	between	38	80	h	h	1	1	124.13793155259737	s38-s80_ch-ch_o1-o1
926	between	38	80	k	k	0	0	139.767063161017	s38-s80_ck-ck_o0-o0
927	between	38	80	k	k	1	1	167.44017294824695	s38-s80_ck-ck_o1-o1
928	between	38	80	s	s	0	0	140.6050610018091	s38-s80_cs-cs_o0-o0
929	between	38	80	s	s	1	1	134.45595940206778	s38-s80_cs-cs_o1-o1
930	between	38	81	h	h	0	0	113.49370699195093	s38-s81_ch-ch_o0-o0
931	between	38	81	h	h	1	1	125.14658546233512	s38-s81_ch-ch_o1-o1
932	between	38	81	k	k	0	0	134.71445276496058	s38-s81_ck-ck_o0-o0
933	between	38	81	k	k	1	1	161.89482800387148	s38-s81_ck-ck_o1-o1
934	between	38	81	s	s	0	0	214.19851259860422	s38-s81_cs-cs_o0-o0
935	between	38	81	s	s	1	1	168.1134275097614	s38-s81_cs-cs_o1-o1
936	between	38	87	h	h	0	0	135.12748205275213	s38-s87_ch-ch_o0-o0
937	between	38	87	h	h	1	1	121.02661406660509	s38-s87_ch-ch_o1-o1
938	between	38	87	k	k	0	0	125.07611226738666	s38-s87_ck-ck_o0-o0
939	between	38	87	k	k	1	1	112.25726296010738	s38-s87_ck-ck_o1-o1
940	between	38	87	s	s	0	0	213.30509326801092	s38-s87_cs-cs_o0-o0
941	between	38	87	s	s	1	1	214.45449832107587	s38-s87_cs-cs_o1-o1
942	between	38	88	h	h	0	0	121.34096735339077	s38-s88_ch-ch_o0-o0
943	between	38	88	h	h	1	1	108.97192901906676	s38-s88_ch-ch_o1-o1
944	between	38	88	k	k	0	0	130.16808731743438	s38-s88_ck-ck_o0-o0
945	between	38	88	k	k	1	1	132.11652021797477	s38-s88_ck-ck_o1-o1
946	between	38	88	s	s	0	0	184.745701524094	s38-s88_cs-cs_o0-o0
947	between	38	88	s	s	1	1	166.07406553268444	s38-s88_cs-cs_o1-o1
948	between	38	89	h	h	0	0	97.96609781894784	s38-s89_ch-ch_o0-o0
949	between	38	89	h	h	1	1	116.16556355843616	s38-s89_ch-ch_o1-o1
950	between	38	89	k	k	0	0	84.06001396380682	s38-s89_ck-ck_o0-o0
951	between	38	89	k	k	1	1	96.10375029392402	s38-s89_ck-ck_o1-o1
952	between	38	89	s	s	0	0	151.18971458510836	s38-s89_cs-cs_o0-o0
953	between	38	89	s	s	1	1	116.14136192857676	s38-s89_cs-cs_o1-o1
954	between	38	90	h	h	0	0	118.24089345548765	s38-s90_ch-ch_o0-o0
955	between	38	90	h	h	1	1	112.84621011247914	s38-s90_ch-ch_o1-o1
956	between	38	90	k	k	0	0	137.15236265605208	s38-s90_ck-ck_o0-o0
957	between	38	90	k	k	1	1	165.94006770738557	s38-s90_ck-ck_o1-o1
958	between	38	90	s	s	0	0	161.3889819566353	s38-s90_cs-cs_o0-o0
959	between	38	90	s	s	1	1	175.58903901058648	s38-s90_cs-cs_o1-o1
960	between	38	91	h	h	0	0	101.36084639663245	s38-s91_ch-ch_o0-o0
961	between	38	91	h	h	1	1	102.41551362202061	s38-s91_ch-ch_o1-o1
962	between	38	91	k	k	0	0	88.97088697728701	s38-s91_ck-ck_o0-o0
963	between	38	91	k	k	1	1	115.41276082428892	s38-s91_ck-ck_o1-o1
964	between	38	91	s	s	0	0	204.39144792940036	s38-s91_cs-cs_o0-o0
965	between	38	91	s	s	1	1	189.10525215173777	s38-s91_cs-cs_o1-o1
966	between	38	92	h	h	0	0	119.87716381873301	s38-s92_ch-ch_o0-o0
967	between	38	92	h	h	1	1	115.45613306596037	s38-s92_ch-ch_o1-o1
968	between	38	92	k	k	0	0	126.39094364234518	s38-s92_ck-ck_o0-o0
969	between	38	92	k	k	1	1	124.09162828643552	s38-s92_ck-ck_o1-o1
970	between	38	92	s	s	0	0	236.86503030091015	s38-s92_cs-cs_o0-o0
971	between	38	92	s	s	1	1	136.99326076258515	s38-s92_cs-cs_o1-o1
972	between	38	94	h	h	0	0	111.57544764839248	s38-s94_ch-ch_o0-o0
973	between	38	94	h	h	1	1	132.6207603819073	s38-s94_ch-ch_o1-o1
974	between	38	94	k	k	0	0	114.57618584223334	s38-s94_ck-ck_o0-o0
975	between	38	94	k	k	1	1	114.96839967560763	s38-s94_ck-ck_o1-o1
976	between	38	94	s	s	0	0	296.17456365286546	s38-s94_cs-cs_o0-o0
977	between	38	94	s	s	1	1	215.11380843223768	s38-s94_cs-cs_o1-o1
978	between	38	95	h	h	0	0	89.18718558245848	s38-s95_ch-ch_o0-o0
979	between	38	95	h	h	1	1	86.3671360015296	s38-s95_ch-ch_o1-o1
980	between	38	95	k	k	0	0	78.3813668861222	s38-s95_ck-ck_o0-o0
981	between	38	95	k	k	1	1	108.77574950452274	s38-s95_ck-ck_o1-o1
982	between	38	95	s	s	0	0	145.2020860235019	s38-s95_cs-cs_o0-o0
983	between	38	95	s	s	1	1	117.68616059003624	s38-s95_cs-cs_o1-o1
984	between	38	97	h	h	0	0	125.65357488824408	s38-s97_ch-ch_o0-o0
985	between	38	97	h	h	1	1	136.92749898836485	s38-s97_ch-ch_o1-o1
986	between	38	97	k	k	0	0	124.66045277802135	s38-s97_ck-ck_o0-o0
987	between	38	97	k	k	1	1	136.66125592193924	s38-s97_ck-ck_o1-o1
988	between	38	97	s	s	0	0	132.49634411252092	s38-s97_cs-cs_o0-o0
989	between	38	97	s	s	1	1	123.87299749696709	s38-s97_cs-cs_o1-o1
990	between	38	99	h	h	0	0	101.0556624261125	s38-s99_ch-ch_o0-o0
991	between	38	99	h	h	1	1	108.61001681579035	s38-s99_ch-ch_o1-o1
992	between	38	99	k	k	0	0	101.81479348640485	s38-s99_ck-ck_o0-o0
993	between	38	99	k	k	1	1	157.3085156431805	s38-s99_ck-ck_o1-o1
994	between	38	99	s	s	0	0	152.0695890846801	s38-s99_cs-cs_o0-o0
995	between	38	99	s	s	1	1	122.18519729336896	s38-s99_cs-cs_o1-o1
996	between	39	40	h	h	0	0	70.81440428595624	s39-s40_ch-ch_o0-o0
997	between	39	40	h	h	1	1	156.07315440177683	s39-s40_ch-ch_o1-o1
998	between	39	40	k	k	0	0	98.38290592453139	s39-s40_ck-ck_o0-o0
999	between	39	40	k	k	1	1	124.9844785700002	s39-s40_ck-ck_o1-o1
1000	between	39	40	s	s	0	0	115.55934792000009	s39-s40_cs-cs_o0-o0
1001	between	39	40	s	s	1	1	131.66877870613723	s39-s40_cs-cs_o1-o1
1002	between	39	43	h	h	0	0	132.3320330024936	s39-s43_ch-ch_o0-o0
1003	between	39	43	h	h	1	1	140.00939069667717	s39-s43_ch-ch_o1-o1
1004	between	39	43	k	k	0	0	133.78972101178985	s39-s43_ck-ck_o0-o0
1005	between	39	43	k	k	1	1	129.00058970263052	s39-s43_ck-ck_o1-o1
1006	between	39	43	s	s	0	0	128.28557505614526	s39-s43_cs-cs_o0-o0
1007	between	39	43	s	s	1	1	108.09725262149641	s39-s43_cs-cs_o1-o1
1008	between	39	46	h	h	0	0	122.64620616540651	s39-s46_ch-ch_o0-o0
1009	between	39	46	h	h	1	1	165.03947146605546	s39-s46_ch-ch_o1-o1
1010	between	39	46	k	k	0	0	136.1090632224519	s39-s46_ck-ck_o0-o0
1011	between	39	46	k	k	1	1	144.08807161981292	s39-s46_ck-ck_o1-o1
1012	between	39	46	s	s	0	0	169.18799600119823	s39-s46_cs-cs_o0-o0
1013	between	39	46	s	s	1	1	168.09106766141437	s39-s46_cs-cs_o1-o1
1014	between	39	47	h	h	0	0	85.8796053108906	s39-s47_ch-ch_o0-o0
1015	between	39	47	h	h	1	1	164.04472319243905	s39-s47_ch-ch_o1-o1
1016	between	39	47	k	k	0	0	126.96799989196819	s39-s47_ck-ck_o0-o0
1017	between	39	47	k	k	1	1	137.33401012246213	s39-s47_ck-ck_o1-o1
1018	between	39	47	s	s	0	0	143.16853232669757	s39-s47_cs-cs_o0-o0
1019	between	39	47	s	s	1	1	140.91970863312696	s39-s47_cs-cs_o1-o1
1020	between	39	53	h	h	0	0	79.6171564269429	s39-s53_ch-ch_o0-o0
1021	between	39	53	h	h	1	1	157.04843166697668	s39-s53_ch-ch_o1-o1
1022	between	39	53	k	k	0	0	123.78872454917155	s39-s53_ck-ck_o0-o0
1023	between	39	53	k	k	1	1	133.26319288916733	s39-s53_ck-ck_o1-o1
1024	between	39	53	s	s	0	0	131.89790679875497	s39-s53_cs-cs_o0-o0
1025	between	39	53	s	s	1	1	136.10866939720793	s39-s53_cs-cs_o1-o1
1026	between	39	57	h	h	0	0	107.52358232102986	s39-s57_ch-ch_o0-o0
1027	between	39	57	h	h	1	1	169.06927673042867	s39-s57_ch-ch_o1-o1
1028	between	39	57	k	k	0	0	137.57443205899955	s39-s57_ck-ck_o0-o0
1029	between	39	57	k	k	1	1	170.93890155349067	s39-s57_ck-ck_o1-o1
1030	between	39	57	s	s	0	0	169.56166004473147	s39-s57_cs-cs_o0-o0
1031	between	39	57	s	s	1	1	134.61740283067678	s39-s57_cs-cs_o1-o1
1032	between	39	58	h	h	0	0	99.4238712518219	s39-s58_ch-ch_o0-o0
1033	between	39	58	h	h	1	1	145.7704292651372	s39-s58_ch-ch_o1-o1
1034	between	39	58	k	k	0	0	111.47719563058347	s39-s58_ck-ck_o0-o0
1035	between	39	58	k	k	1	1	138.0023696133704	s39-s58_ck-ck_o1-o1
1036	between	39	58	s	s	0	0	176.6733842075705	s39-s58_cs-cs_o0-o0
1037	between	39	58	s	s	1	1	165.94028775975124	s39-s58_cs-cs_o1-o1
1038	between	39	59	h	h	0	0	79.54147476599185	s39-s59_ch-ch_o0-o0
1039	between	39	59	h	h	1	1	133.0646525906432	s39-s59_ch-ch_o1-o1
1040	between	39	59	k	k	0	0	97.75268904507939	s39-s59_ck-ck_o0-o0
1041	between	39	59	k	k	1	1	107.25470211566306	s39-s59_ck-ck_o1-o1
1042	between	39	59	s	s	0	0	110.33766446994925	s39-s59_cs-cs_o0-o0
1043	between	39	59	s	s	1	1	102.18741107640251	s39-s59_cs-cs_o1-o1
1044	between	39	60	h	h	0	0	90.52948053942386	s39-s60_ch-ch_o0-o0
1045	between	39	60	h	h	1	1	140.19607909659052	s39-s60_ch-ch_o1-o1
1046	between	39	60	k	k	0	0	139.9264840852437	s39-s60_ck-ck_o0-o0
1047	between	39	60	k	k	1	1	135.6017050097496	s39-s60_ck-ck_o1-o1
1048	between	39	60	s	s	0	0	140.36456028586426	s39-s60_cs-cs_o0-o0
1049	between	39	60	s	s	1	1	112.75972529284444	s39-s60_cs-cs_o1-o1
1050	between	39	61	h	h	0	0	89.0991803362294	s39-s61_ch-ch_o0-o0
1051	between	39	61	h	h	1	1	156.95206719975468	s39-s61_ch-ch_o1-o1
1052	between	39	61	k	k	0	0	127.29063990536021	s39-s61_ck-ck_o0-o0
1053	between	39	61	k	k	1	1	144.7717340431197	s39-s61_ck-ck_o1-o1
1054	between	39	61	s	s	0	0	137.52721203360383	s39-s61_cs-cs_o0-o0
1055	between	39	61	s	s	1	1	145.38328261331137	s39-s61_cs-cs_o1-o1
1056	between	39	65	h	h	0	0	85.45703291537976	s39-s65_ch-ch_o0-o0
1057	between	39	65	h	h	1	1	143.85893033483612	s39-s65_ch-ch_o1-o1
1058	between	39	65	k	k	0	0	106.92094114481513	s39-s65_ck-ck_o0-o0
1059	between	39	65	k	k	1	1	105.623978404587	s39-s65_ck-ck_o1-o1
1060	between	39	65	s	s	0	0	115.53588240684869	s39-s65_cs-cs_o0-o0
1061	between	39	65	s	s	1	1	116.9334284020402	s39-s65_cs-cs_o1-o1
1062	between	39	67	h	h	0	0	93.13662477497043	s39-s67_ch-ch_o0-o0
1063	between	39	67	h	h	1	1	158.71519353530303	s39-s67_ch-ch_o1-o1
1064	between	39	67	k	k	0	0	110.43540824882709	s39-s67_ck-ck_o0-o0
1065	between	39	67	k	k	1	1	118.45585523039658	s39-s67_ck-ck_o1-o1
1066	between	39	67	s	s	0	0	168.25823478104493	s39-s67_cs-cs_o0-o0
1067	between	39	67	s	s	1	1	131.10710470647788	s39-s67_cs-cs_o1-o1
1068	between	39	74	h	h	0	0	111.08846455551584	s39-s74_ch-ch_o0-o0
1069	between	39	74	h	h	1	1	164.68601106345253	s39-s74_ch-ch_o1-o1
1070	between	39	74	k	k	0	0	125.13790272801488	s39-s74_ck-ck_o0-o0
1071	between	39	74	k	k	1	1	152.53999340954508	s39-s74_ck-ck_o1-o1
1072	between	39	74	s	s	0	0	165.4456353273469	s39-s74_cs-cs_o0-o0
1073	between	39	74	s	s	1	1	172.55366699760177	s39-s74_cs-cs_o1-o1
1074	between	39	76	h	h	0	0	140.8857487546685	s39-s76_ch-ch_o0-o0
1075	between	39	76	h	h	1	1	133.12078539806762	s39-s76_ch-ch_o1-o1
1076	between	39	76	k	k	0	0	108.50813333795908	s39-s76_ck-ck_o0-o0
1077	between	39	76	k	k	1	1	123.87625707793832	s39-s76_ck-ck_o1-o1
1078	between	39	76	s	s	0	0	129.64360001406604	s39-s76_cs-cs_o0-o0
1079	between	39	76	s	s	1	1	131.38987330980444	s39-s76_cs-cs_o1-o1
1080	between	39	79	h	h	0	0	99.39533614991043	s39-s79_ch-ch_o0-o0
1081	between	39	79	h	h	1	1	144.83766896058012	s39-s79_ch-ch_o1-o1
1082	between	39	79	k	k	0	0	121.67873664014718	s39-s79_ck-ck_o0-o0
1083	between	39	79	k	k	1	1	142.04321122084806	s39-s79_ck-ck_o1-o1
1084	between	39	79	s	s	0	0	140.5253014773446	s39-s79_cs-cs_o0-o0
1085	between	39	79	s	s	1	1	122.37597718486306	s39-s79_cs-cs_o1-o1
1086	between	39	80	h	h	0	0	134.68825439427377	s39-s80_ch-ch_o0-o0
1087	between	39	80	h	h	1	1	168.89110860281173	s39-s80_ch-ch_o1-o1
1088	between	39	80	k	k	0	0	149.13090196917935	s39-s80_ck-ck_o0-o0
1089	between	39	80	k	k	1	1	169.88023980275747	s39-s80_ck-ck_o1-o1
1090	between	39	80	s	s	0	0	145.9440495344994	s39-s80_cs-cs_o0-o0
1091	between	39	80	s	s	1	1	143.7959530045011	s39-s80_cs-cs_o1-o1
1092	between	39	81	h	h	0	0	109.21221587766063	s39-s81_ch-ch_o0-o0
1093	between	39	81	h	h	1	1	170.45915107899754	s39-s81_ch-ch_o1-o1
1094	between	39	81	k	k	0	0	136.95359067046795	s39-s81_ck-ck_o0-o0
1095	between	39	81	k	k	1	1	165.79494443081433	s39-s81_ck-ck_o1-o1
1096	between	39	81	s	s	0	0	147.369970517902	s39-s81_cs-cs_o0-o0
1097	between	39	81	s	s	1	1	151.74203321549814	s39-s81_cs-cs_o1-o1
1098	between	39	87	h	h	0	0	103.19337192618079	s39-s87_ch-ch_o0-o0
1099	between	39	87	h	h	1	1	141.4352142888185	s39-s87_ch-ch_o1-o1
1100	between	39	87	k	k	0	0	118.5878106713311	s39-s87_ck-ck_o0-o0
1101	between	39	87	k	k	1	1	115.54100922386804	s39-s87_ck-ck_o1-o1
1102	between	39	87	s	s	0	0	166.08580751063795	s39-s87_cs-cs_o0-o0
1103	between	39	87	s	s	1	1	200.66856458942715	s39-s87_cs-cs_o1-o1
1104	between	39	88	h	h	0	0	116.74717065328096	s39-s88_ch-ch_o0-o0
1105	between	39	88	h	h	1	1	161.70854622954405	s39-s88_ch-ch_o1-o1
1106	between	39	88	k	k	0	0	147.50412488619634	s39-s88_ck-ck_o0-o0
1107	between	39	88	k	k	1	1	131.40918605809236	s39-s88_ck-ck_o1-o1
1108	between	39	88	s	s	0	0	194.54364033313806	s39-s88_cs-cs_o0-o0
1109	between	39	88	s	s	1	1	175.9051669027218	s39-s88_cs-cs_o1-o1
1110	between	39	89	h	h	0	0	75.18144913465478	s39-s89_ch-ch_o0-o0
1111	between	39	89	h	h	1	1	147.5426793208821	s39-s89_ch-ch_o1-o1
1112	between	39	89	k	k	0	0	94.66301591882589	s39-s89_ck-ck_o0-o0
1113	between	39	89	k	k	1	1	105.52922540166993	s39-s89_ck-ck_o1-o1
1114	between	39	89	s	s	0	0	142.55125069377138	s39-s89_cs-cs_o0-o0
1115	between	39	89	s	s	1	1	103.95554536408093	s39-s89_cs-cs_o1-o1
1116	between	39	90	h	h	0	0	105.93255579121666	s39-s90_ch-ch_o0-o0
